customer,billing,date
g_eWZ,4.18,2018-11-16
ZXI3~,24.0,2018-11-16
wKo5N,8.86,2018-11-16
8XGgC,28.56,2018-11-16
IWOMT,16.47,2018-11-16
Hs4oW,3.71,2018-11-16
n6H5E,16.5,2018-11-16
2mkai,15.259999999999998,2018-11-17
xWGFk,7.47,2018-11-17
A5AoV,35.24,2018-11-17
i659K,16.68,2018-11-17
DCqnC,5.1000000000000005,2018-11-17
RlXzw,9.42,2018-11-17
4xZkQ,8.350000000000001,2018-11-17
aUA7X,13.38,2018-11-17
7ru68,29.309999999999995,2018-11-17
hM31j,3.9,2018-11-17
XryEJ,15.950000000000001,2018-11-17
IeLZC,57.379999999999995,2018-11-17
j3DLx,28.57,2018-11-17
7dzsa,27.42,2018-11-17
Rdihj,23.369999999999997,2018-11-17
N9mjk,32.25,2018-11-17
AcD7w,7.970000000000001,2018-11-17
HJ3Q_,39.489999999999995,2018-11-17
P6biM,15.98,2018-11-17
erh5D,16.799999999999997,2018-11-17
uKSJi,1.42,2018-11-17
hH1O1,41.28,2018-11-17
tJw09,51.47,2018-11-17
E~J2b,19.22,2018-11-17
~itIo,41.75,2018-11-17
5IRpC,8.87,2018-11-17
B0NXH,15.629999999999999,2018-11-17
H8IBs,33.82,2018-11-17
E4KNQ,38.86,2018-11-17
kTs_N,23.44,2018-11-17
0k6~X,14.200000000000001,2018-11-17
Qm~ln,11.34,2018-11-17
h_Jh7,29.590000000000003,2018-11-17
kU_DM,65.52999999999999,2018-11-17
gGcbU,2.7699999999999996,2018-11-17
zAJAj,18.85,2018-11-17
XR0Bq,13.379999999999999,2018-11-17
F6Uo4,32.74,2018-11-17
0NEpc,36.63999999999999,2018-11-17
Eh22W,54.14,2018-11-17
gphPQ,7.57,2018-11-17
I1~SQ,30.01,2018-11-17
hMGdi,14.38,2018-11-17
E8wE4,10.9,2018-11-17
l74gW,17.400000000000002,2018-11-17
0Le3J,49.120000000000005,2018-11-17
nw9Yg,37.57,2018-11-17
k4ryO,256.99000000000007,2018-11-17
CQvSZ,36.13,2018-11-17
5SC7P,57.72,2018-11-17
6jjM~,35.449999999999996,2018-11-17
4Xbv9,28.12,2018-11-17
QuqXJ,39.29,2018-11-17
MI0V2,57.56,2018-11-17
huZIx,12.45,2018-11-17
LYfec,13.63,2018-11-17
_GGzu,29.080000000000002,2018-11-17
kTm9E,273.62,2018-11-17
M7BQH,15.33,2018-11-17
MIKaJ,33.17,2018-11-17
X1OIU,5.95,2018-11-17
EHfcT,79.35000000000001,2018-11-17
5KD89,26.830000000000005,2018-11-17
lBa3b,69.39,2018-11-17
irXdz,109.09000000000002,2018-11-17
gBVGb,21.73,2018-11-17
5bQ0X,80.92999999999999,2018-11-17
NcDbJ,105.94000000000001,2018-11-17
XKHmz,13.18,2018-11-17
cXAKc,31.31,2018-11-17
bKkmK,7.279999999999999,2018-11-17
n7UET,5.67,2018-11-17
OXeq1,78.89,2018-11-17
eodqr,56.94,2018-11-17
zXNZW,31.79,2018-11-17
t~K6I,12.2,2018-11-17
~31nr,23.57,2018-11-17
g5Woo,15.14,2018-11-17
RU1ab,1.78,2018-11-17
3~1HE,26.3,2018-11-17
Bfz4c,21.14,2018-11-17
wc6l3,15.280000000000001,2018-11-17
hRpo5,16.39,2018-11-17
Fdr70,13.13,2018-11-17
m9EcW,97.32,2018-11-17
0OwcT,23.89,2018-11-17
cs2LS,25.080000000000002,2018-11-17
Fl0D2,51.080000000000005,2018-11-17
LlLWX,4.27,2018-11-17
MbT1A,42.330000000000005,2018-11-17
awULO,18.659999999999997,2018-11-17
asfR3,67.44,2018-11-17
pdvWO,23.270000000000003,2018-11-17
OitHr,27.91,2018-11-17
cx7XD,110.30999999999999,2018-11-17
x6lxs,19.14,2018-11-17
xoq4Y,45.28,2018-11-17
9MBMg,5.6899999999999995,2018-11-17
LDCZn,52.63,2018-11-17
VPCUw,58.34,2018-11-17
tVX1K,72.03999999999999,2018-11-17
q1cxW,30.640000000000004,2018-11-17
s54bq,12.4,2018-11-17
p2vwf,47.91,2018-11-17
0nltQ,3.66,2018-11-17
pTDN7,170.14000000000001,2018-11-17
V9itx,12.719999999999999,2018-11-17
Jp23c,48.440000000000005,2018-11-17
r~Z0P,49.16000000000001,2018-11-17
WPIkn,34.33,2018-11-17
x~aEv,82.11999999999999,2018-11-17
Hj~ep,50.35999999999999,2018-11-17
HojXs,11.72,2018-11-17
EP7Uv,38.58,2018-11-17
VsTpR,19.28,2018-11-17
2VolZ,27.97,2018-11-17
UbYhe,10.6,2018-11-17
x28AP,13.690000000000001,2018-11-17
OtonS,44.13,2018-11-17
NdkKX,31.460000000000004,2018-11-17
75bbk,29.15,2018-11-17
Z5K8P,80.88,2018-11-17
ZP785,6.75,2018-11-17
fii1~,12.41,2018-11-17
cvirT,16.900000000000002,2018-11-17
zAvpq,93.32999999999998,2018-11-17
u1eu~,37.64,2018-11-17
PQxzI,35.72,2018-11-17
SimZc,35.800000000000004,2018-11-17
aVBxa,30.6,2018-11-17
EihLE,28.86,2018-11-17
bucE3,94.34000000000002,2018-11-17
Bs9BY,2.95,2018-11-17
8Vqi~,43.029999999999994,2018-11-17
~dXBA,12.04,2018-11-17
y2xMO,29.830000000000002,2018-11-17
Rhqdu,1.61,2018-11-17
UizTg,15.14,2018-11-17
gPYKc,21.15,2018-11-17
MJCIj,53.040000000000006,2018-11-17
ge9xz,25.21,2018-11-17
Xx13N,58.82,2018-11-17
BLkYy,20.549999999999997,2018-11-17
3gDoE,2.29,2018-11-17
SB73o,44.25,2018-11-17
Go7OV,16.11,2018-11-17
Avo04,12.71,2018-11-17
4AyNj,46.25,2018-11-17
TnVKd,2.3,2018-11-17
lwQkO,10.2,2018-11-17
TxwoY,13.36,2018-11-17
TU_xZ,29.090000000000003,2018-11-17
ph1v3,10.419999999999998,2018-11-17
v~fgd,11.489999999999998,2018-11-17
_Ttup,11.58,2018-11-17
cfHf3,44.480000000000004,2018-11-17
l_O~r,37.29,2018-11-17
0GVEj,15.4,2018-11-17
m9GT0,48.55,2018-11-17
QmcX5,46.230000000000004,2018-11-17
wS45a,12.93,2018-11-17
1W7Dx,11.47,2018-11-17
vpQj~,11.420000000000002,2018-11-17
UhTgf,40.17,2018-11-17
jXY13,21.76,2018-11-17
O319p,27.65,2018-11-17
Am9HY,22.47,2018-11-17
_ydNO,18.47,2018-11-17
WQpHm,27.09,2018-11-17
VVJz6,28.29,2018-11-17
5NJ45,10.18,2018-11-17
lu3Nu,12.75,2018-11-17
nrjsC,26.34,2018-11-17
PfdQw,6.44,2018-11-17
oVdZt,26.38,2018-11-17
4pt8A,15.84,2018-11-17
8C6zD,31.890000000000004,2018-11-17
4LGGK,50.32999999999999,2018-11-17
__Iy~,62.940000000000005,2018-11-17
hk9fU,52.22,2018-11-17
ly9_C,19.259999999999998,2018-11-17
xWnd9,13.38,2018-11-17
AUwBC,29.31,2018-11-17
nYF0_,14.32,2018-11-17
_yRRc,31.35,2018-11-17
NLxc9,60.45,2018-11-17
if4qH,12.809999999999999,2018-11-17
gLZl8,21.0,2018-11-17
Hr_JZ,98.78999999999999,2018-11-17
ttz3u,103.41000000000001,2018-11-17
~bege,17.57,2018-11-17
LO1Vx,32.64,2018-11-17
GlmKP,120.81,2018-11-17
F3dZG,32.32,2018-11-17
vZnBZ,29.919999999999998,2018-11-17
x8kVP,142.98999999999998,2018-11-17
Dpnwf,31.62,2018-11-17
HDETC,0.0,2018-11-17
CAeWw,10.27,2018-11-17
oAuWj,62.3,2018-11-17
hOS4R,4.35,2018-11-17
xZyCB,37.36000000000001,2018-11-17
sXtez,7.5,2018-11-17
AAh~U,7.28,2018-11-17
i92be,5.0,2018-11-17
3jW0y,36.87,2018-11-17
T9JET,12.66,2018-11-17
HIVqR,14.82,2018-11-17
UQF3y,19.48,2018-11-17
bxdEW,88.85,2018-11-17
YKU78,39.730000000000004,2018-11-17
nTxpb,33.519999999999996,2018-11-17
8Wg_h,45.25,2018-11-17
9xq~u,19.759999999999998,2018-11-17
Bcseg,27.54,2018-11-17
0CfFE,34.51,2018-11-19
fX0Cb,21.61,2018-11-19
3rNn1,15.5,2018-11-19
CvvtQ,8.790000000000001,2018-11-19
GomqL,30.12,2018-11-19
DJFpk,37.7,2018-11-19
oLdD5,5.02,2018-11-19
K5iSq,28.779999999999998,2018-11-19
XZO~D,12.35,2018-11-19
DDZcd,7.0,2018-11-19
xDPLd,6.79,2018-11-19
VyQAK,19.5,2018-11-19
xr52x,6.74,2018-11-19
Hh3fQ,6.24,2018-11-19
HlNoS,26.110000000000003,2018-11-19
lDNsS,4.74,2018-11-19
59wzn,7.0,2018-11-19
nAsIo,9.489999999999998,2018-11-19
pl25m,12.850000000000001,2018-11-19
TvNUB,35.36,2018-11-19
FzyCX,13.219999999999999,2018-11-19
DQE49,21.78,2018-11-19
y1mVD,11.21,2018-11-19
p8~fT,29.98,2018-11-19
ll06j,8.989999999999998,2018-11-19
U5gR8,8.83,2018-11-19
lNqCs,28.72,2018-11-19
fBedj,33.769999999999996,2018-11-19
J~IRh,10.5,2018-11-19
LPxMA,27.62,2018-11-19
NZeNA,10.14,2018-11-19
8JjUG,40.739999999999995,2018-11-19
K4By8,4.83,2018-11-19
9r0xJ,17.47,2018-11-19
6_2jb,12.389999999999999,2018-11-19
dB7Zv,3.9,2018-11-19
ftc6D,12.64,2018-11-19
w_5Kr,12.649999999999999,2018-11-19
0r09m,5.84,2018-11-19
EeVwq,42.88999999999999,2018-11-19
kTJ2U,4.14,2018-11-19
wUcwH,4.47,2018-11-19
AvDSw,20.73,2018-11-19
psyKx,7.0,2018-11-19
NuJOR,21.429999999999996,2018-11-19
cO1a2,27.42,2018-11-19
JZ9Cl,31.080000000000002,2018-11-19
Y1GF6,37.800000000000004,2018-11-19
LklUD,53.999999999999986,2018-11-19
Bxhs~,26.16,2018-11-19
3YdqJ,63.42999999999999,2018-11-19
x_ozm,13.24,2018-11-19
GGUTq,142.59,2018-11-19
7Qjo8,31.650000000000002,2018-11-19
OC3Jf,64.65,2018-11-19
8NI17,9.26,2018-11-19
gpfAA,33.900000000000006,2018-11-19
JsJ0L,90.86,2018-11-19
y8Zhf,15.5,2018-11-19
fiP5h,8.8,2018-11-19
KjDVA,5.2,2018-11-19
5mZYC,21.810000000000002,2018-11-19
E9Cn7,34.49,2018-11-19
TSLdv,9.16,2018-11-19
1VCtL,25.169999999999998,2018-11-19
4J9Xr,2.34,2018-11-19
6rEd4,36.51,2018-11-19
KCRhO,22.089999999999996,2018-11-19
KbIsk,38.95,2018-11-19
hVs8g,21.800000000000004,2018-11-19
bq_P6,21.57,2018-11-19
5ky25,4.63,2018-11-19
ZsWVR,4.61,2018-11-19
gfB82,15.25,2018-11-19
QSSIN,6.4,2018-11-19
2svtW,14.19,2018-11-19
GgKUF,2.42,2018-11-19
3Guz6,46.940000000000005,2018-11-19
1~QJB,16.96,2018-11-19
sO1g6,28.41,2018-11-19
UraIX,29.529999999999998,2018-11-19
cvSv8,21.860000000000003,2018-11-19
7Ct_N,57.510000000000005,2018-11-19
YZsZI,10.81,2018-11-19
VWT_z,66.77,2018-11-19
y3dDa,16.01,2018-11-19
elnts,27.84,2018-11-19
cG3Do,6.86,2018-11-19
zOxPU,4.25,2018-11-19
ETPdn,8.74,2018-11-19
70_Fn,12.809999999999999,2018-11-19
zw7kL,24.04,2018-11-19
12al4,27.57,2018-11-19
ILmC0,12.52,2018-11-19
lebR~,15.450000000000001,2018-11-19
51cLV,3.7,2018-11-19
v7CrB,10.73,2018-11-19
VuhUr,39.129999999999995,2018-11-19
VJifn,86.54999999999998,2018-11-19
HYrqQ,51.81,2018-11-19
NkUBG,9.850000000000001,2018-11-19
rK51_,9.75,2018-11-19
L0QJg,15.290000000000001,2018-11-19
Q0r_x,42.309999999999995,2018-11-19
ZMfcC,25.23,2018-11-19
vFE2e,31.34,2018-11-19
0aWUQ,15.78,2018-11-19
yyIDm,19.299999999999997,2018-11-19
5WIem,30.61,2018-11-19
d6T8b,17.75,2018-11-19
aQPTI,9.23,2018-11-19
3R7j~,9.190000000000001,2018-11-19
brnMm,6.75,2018-11-19
wkn_Q,10.72,2018-11-19
CkY1i,10.26,2018-11-19
9bJ1f,20.560000000000002,2018-11-19
i~RgK,6.85,2018-11-19
t~AnZ,22.159999999999997,2018-11-19
r4YjQ,16.020000000000003,2018-11-19
EbwSI,79.91,2018-11-19
hwiwG,17.73,2018-11-19
5wZq3,10.87,2018-11-20
ijsLS,13.98,2018-11-20
iLYJi,21.78,2018-11-20
Edx2E,52.559999999999995,2018-11-20
zMHqH,7.75,2018-11-20
s8_zN,18.35,2018-11-20
zEnLy,6.470000000000001,2018-11-20
nZ9m9,13.02,2018-11-20
jcR_q,39.96,2018-11-20
9K~QC,5.46,2018-11-20
pqjJz,33.11,2018-11-20
6fG0o,7.319999999999999,2018-11-20
RDNuc,12.719999999999999,2018-11-20
MvX8z,3.45,2018-11-20
9iZgb,73.81,2018-11-20
XQm6h,11.8,2018-11-20
rl8YG,25.11,2018-11-20
9goKO,5.949999999999999,2018-11-20
0ctNo,36.43,2018-11-20
uNNWm,24.09,2018-11-20
~gNK7,7.15,2018-11-20
Xx_A6,25.51,2018-11-20
0CIq3,0.0,2018-11-20
fCYDx,22.75,2018-11-20
PBWw0,19.259999999999998,2018-11-20
8kWf0,39.97,2018-11-20
5TTjh,16.79,2018-11-20
XY_S9,54.47,2018-11-20
2qXwk,5.92,2018-11-20
aKMoN,14.36,2018-11-20
iLQ8q,3.42,2018-11-20
wUPiI,11.99,2018-11-20
EpiTD,6.95,2018-11-20
xZNij,3.85,2018-11-20
CiRrv,124.21999999999998,2018-11-20
ICxBZ,184.0,2018-11-20
Hv6Fo,11.41,2018-11-20
dwWmK,34.739999999999995,2018-11-20
8rAIk,10.02,2018-11-20
o0Blt,7.53,2018-11-20
M2BP7,13.96,2018-11-20
JtI7l,6.81,2018-11-20
wC5D8,18.22,2018-11-20
0f4vA,18.09,2018-11-20
PUB5K,21.98,2018-11-20
XFpYg,4.91,2018-11-20
WFQ5p,12.170000000000002,2018-11-20
dQsQg,4.7,2018-11-20
aTteJ,8.11,2018-11-20
ynDgl,7.859999999999999,2018-11-20
ihE5x,3.49,2018-11-20
UH008,22.989999999999995,2018-11-20
g0_g2,5.93,2018-11-20
6mGRA,7.0,2018-11-20
xzAaK,7.25,2018-11-20
lAuir,7.0,2018-11-20
1Fe0D,24.27,2018-11-20
sw0u1,6.5200000000000005,2018-11-20
UBXvl,34.1,2018-11-20
RSx8v,1.7,2018-11-20
UwY2M,7.0,2018-11-20
p_Eab,12.85,2018-11-20
FH6rm,2.32,2018-11-20
Umohi,47.22,2018-11-20
Syt_h,6.54,2018-11-20
7wopu,12.009999999999998,2018-11-20
rW0IQ,6.59,2018-11-20
pIfPa,43.400000000000006,2018-11-20
Az7Xc,18.150000000000002,2018-11-20
l88s4,0.0,2018-11-20
ClvYK,10.43,2018-11-20
4EV~K,37.410000000000004,2018-11-20
kBZOB,57.33,2018-11-20
dYKoW,10.030000000000001,2018-11-20
vrSgj,77.75000000000001,2018-11-20
JcqHC,2.48,2018-11-20
LQiUu,69.65,2018-11-20
dQJdT,19.77,2018-11-20
OflCR,27.6,2018-11-20
DDqFA,12.040000000000001,2018-11-20
ccclp,7.869999999999999,2018-11-20
PxKuO,28.64,2018-11-20
L2ay4,32.5,2018-11-20
PJhUy,3.2,2018-11-20
v_7us,5.51,2018-11-20
V4QxF,8.6,2018-11-20
3gsMD,26.380000000000003,2018-11-20
qJFaQ,58.85,2018-11-20
ot6AU,21.34,2018-11-20
NwUdh,28.13,2018-11-20
BWKnW,11.97,2018-11-20
bWSrp,20.25,2018-11-20
LLilg,39.080000000000005,2018-11-20
7CKf9,6.789999999999999,2018-11-20
G_lvE,18.07,2018-11-20
81etj,4.16,2018-11-20
0nS_q,12.8,2018-11-20
DBQ5z,9.16,2018-11-20
CaKV8,21.28,2018-11-20
35adZ,10.01,2018-11-20
dQWET,8.48,2018-11-20
kh1g4,19.14,2018-11-20
9~dm~,20.700000000000003,2018-11-20
V_ViG,17.3,2018-11-20
J2Fyj,60.839999999999996,2018-11-20
lF2dD,5.29,2018-11-20
Fu1ed,62.94,2018-11-20
MyWJd,17.62,2018-11-20
MeeXM,34.620000000000005,2018-11-20
~UKwr,28.4,2018-11-20
~e9wj,45.48,2018-11-20
nYd4x,15.379999999999997,2018-11-20
khvV_,44.67,2018-11-20
jtWTD,21.360000000000003,2018-11-20
NBWdX,30.720000000000002,2018-11-20
Cm9nx,9.620000000000001,2018-11-20
1Yg~W,65.88,2018-11-20
5Pqmu,31.169999999999998,2018-11-20
PuFzq,22.13,2018-11-20
dB1h1,1.29,2018-11-20
WF7Y_,25.200000000000003,2018-11-20
iNUUq,6.0,2018-11-20
vKl7e,20.78,2018-11-20
MESMO,11.33,2018-11-20
e5OTw,17.900000000000002,2018-11-20
rbj~Z,13.23,2018-11-20
4awO4,34.64,2018-11-20
xuWH0,15.29,2018-11-20
DoFT5,24.12,2018-11-20
7Ko7V,12.23,2018-11-20
fn~Xq,14.560000000000002,2018-11-20
8A__Q,39.65,2018-11-20
Vd53D,6.98,2018-11-20
darY8,12.75,2018-11-20
rGDhs,7.69,2018-11-20
utr87,34.26,2018-11-20
RZMr9,27.419999999999998,2018-11-20
3kqeI,9.59,2018-11-20
1W5LJ,40.16,2018-11-20
1aVp~,30.509999999999998,2018-11-20
wpm9C,37.32,2018-11-20
AB2xx,9.879999999999999,2018-11-20
3dNgP,24.05,2018-11-20
uGd1p,0.0,2018-11-21
aWyCD,19.95,2018-11-21
BVY5u,8.84,2018-11-21
QsCiD,27.779999999999998,2018-11-21
Zl7aW,9.99,2018-11-21
Sizm3,13.0,2018-11-21
LB5_8,4.45,2018-11-21
fUCzz,11.440000000000001,2018-11-21
sC0jC,63.17999999999999,2018-11-21
BUal_,43.129999999999995,2018-11-21
dQoWH,22.779999999999998,2018-11-21
Dkogr,6.55,2018-11-21
_F3RH,6.46,2018-11-21
vCvRf,19.73,2018-11-21
XmeN6,11.74,2018-11-21
ih7wA,2.36,2018-11-21
NR_G8,9.62,2018-11-21
~3unr,51.419999999999995,2018-11-21
CcY5X,15.059999999999999,2018-11-21
VOccL,22.159999999999997,2018-11-21
IM3ZU,2.38,2018-11-21
HHBLo,21.33,2018-11-21
RsMcm,13.08,2018-11-21
BqByB,14.12,2018-11-21
eKmNd,6.539999999999999,2018-11-21
zQ6nY,11.82,2018-11-21
nSQci,1.98,2018-11-21
eUS_6,9.06,2018-11-21
7_PaK,6.95,2018-11-21
lHCw~,13.950000000000001,2018-11-21
Vhigt,18.05,2018-11-21
6cZQx,9.33,2018-11-21
JvUvl,18.810000000000002,2018-11-21
nabkD,13.42,2018-11-21
0hKhd,23.74,2018-11-21
Sh5SZ,3.43,2018-11-21
rvAZc,22.060000000000002,2018-11-21
J7h~~,11.96,2018-11-21
zTOfZ,8.6,2018-11-21
uskty,6.510000000000001,2018-11-21
pH6ud,235.48,2018-11-21
xHXyu,21.04,2018-11-21
uemCp,24.03,2018-11-21
rUPI~,60.04,2018-11-21
BY9Ec,12.24,2018-11-21
E0DX~,1.87,2018-11-21
xVwrP,19.67,2018-11-21
z9gYO,21.89,2018-11-21
yqAp~,38.88,2018-11-21
HvyBM,6.14,2018-11-21
JFD7O,10.2,2018-11-21
e1zo2,24.479999999999997,2018-11-21
bbVkn,7.77,2018-11-21
C~T1J,5.390000000000001,2018-11-21
7NCNf,22.05,2018-11-21
sFg4l,6.08,2018-11-21
1pgAd,10.93,2018-11-21
Y9jur,50.42,2018-11-21
8Utug,74.75,2018-11-21
1mhVu,9.03,2018-11-21
49IXE,19.65,2018-11-21
FX1ud,37.46,2018-11-21
LYNhq,13.029999999999998,2018-11-21
qkNih,49.910000000000004,2018-11-21
C6EgP,27.790000000000003,2018-11-21
JuUeI,22.52,2018-11-21
YI_IM,39.809999999999995,2018-11-21
WjT2X,10.309999999999999,2018-11-21
L7C4v,11.29,2018-11-21
UjPCo,20.49,2018-11-21
yiJa9,38.91,2018-11-21
94Fg1,57.370000000000005,2018-11-21
2xxal,40.19,2018-11-21
4kTxZ,9.4,2018-11-21
1pKzB,6.34,2018-11-21
VwjAI,3.4,2018-11-21
Secf9,9.37,2018-11-21
TDV9g,29.880000000000003,2018-11-21
~nRVk,85.45000000000002,2018-11-21
Dg1H8,13.32,2018-11-21
mwqXV,9.79,2018-11-21
0qcNo,2.15,2018-11-21
yRsOC,21.01,2018-11-21
KJzEM,50.12,2018-11-21
pVkYD,10.92,2018-11-21
khABW,68.16,2018-11-21
xSOXT,3.68,2018-11-21
4pVeF,11.56,2018-11-21
WXOat,43.09,2018-11-21
Rxlz7,8.49,2018-11-21
hpkeB,15.410000000000002,2018-11-21
wLTcR,13.129999999999999,2018-11-21
yEFQc,39.760000000000005,2018-11-21
P6gR2,11.0,2018-11-21
z0XDy,11.3,2018-11-21
b8MWF,3.51,2018-11-21
I9vdM,18.76,2018-11-21
5~RNZ,8.19,2018-11-21
wUBHG,18.61,2018-11-21
XeToQ,62.97,2018-11-21
Dwl72,51.129999999999995,2018-11-21
ll~kz,53.73,2018-11-21
dUtw6,21.94,2018-11-21
Jq3WK,9.95,2018-11-21
zMclW,39.51,2018-11-21
6uUNo,13.26,2018-11-21
GW5ER,29.22,2018-11-21
_mmEk,65.08999999999999,2018-11-21
HAfxz,2.92,2018-11-21
KEeQM,41.17,2018-11-21
l~r~A,7.04,2018-11-21
vnqr0,27.250000000000004,2018-11-21
gkt7i,6.91,2018-11-21
sQWcH,15.239999999999998,2018-11-21
aGtpo,10.94,2018-11-21
y9Qyx,6.77,2018-11-22
LKab3,29.09,2018-11-22
z1FF9,11.33,2018-11-22
Zd3VB,52.78,2018-11-22
ft8jE,31.35,2018-11-22
PVFdt,17.689999999999998,2018-11-22
879PS,5.5600000000000005,2018-11-22
OnvCl,28.32,2018-11-22
gxpNb,19.13,2018-11-22
jIXPt,25.56,2018-11-22
80fKs,38.47,2018-11-22
LqheA,10.46,2018-11-22
jdIit,62.900000000000006,2018-11-22
rt2ff,44.190000000000005,2018-11-22
XRCw8,16.43,2018-11-22
Tbb9s,33.78,2018-11-22
oQui~,8.16,2018-11-22
NHQcc,73.25999999999999,2018-11-22
8L7LI,99.68,2018-11-22
6_xCX,2.86,2018-11-22
mx_Cu,29.81,2018-11-22
5h7FU,18.16,2018-11-22
iYUmx,7.0,2018-11-22
qs6hH,27.89,2018-11-22
xW~3b,29.4,2018-11-22
Sr~C~,19.240000000000002,2018-11-22
o8IHg,13.139999999999999,2018-11-22
9VOOc,119.89,2018-11-22
QvqTP,13.700000000000001,2018-11-22
ghR_z,35.44,2018-11-22
fu8qq,28.75,2018-11-22
iYy6T,16.04,2018-11-22
~pHOe,1.9100000000000001,2018-11-22
KdfKN,16.25,2018-11-22
lc9Kd,18.14,2018-11-22
Lcjlb,27.479999999999997,2018-11-22
1jC3I,12.549999999999999,2018-11-22
IVSpN,6.74,2018-11-22
ESCW4,9.8,2018-11-22
8IXUv,42.089999999999996,2018-11-22
EpRmF,4.8,2018-11-22
CEouy,33.31999999999999,2018-11-22
8n77z,4.06,2018-11-22
OzT~D,18.490000000000002,2018-11-22
wJtqD,22.689999999999998,2018-11-22
FMkT5,26.02,2018-11-22
Rd2qd,13.9,2018-11-22
_vThV,4.790000000000001,2018-11-22
eY3v7,30.340000000000003,2018-11-22
CfZM0,10.51,2018-11-22
ZaXG2,32.730000000000004,2018-11-22
16Ej~,46.459999999999994,2018-11-22
ch4B2,22.45,2018-11-22
RLRy6,7.459999999999999,2018-11-22
tqpyx,7.0,2018-11-22
sXyO1,17.099999999999998,2018-11-22
G3paa,18.67,2018-11-22
x11ka,10.850000000000001,2018-11-22
17qJk,45.529999999999994,2018-11-22
ikkiD,26.310000000000002,2018-11-22
UBI8k,32.95,2018-11-22
W8VMD,39.39,2018-11-22
Uq9HP,26.849999999999998,2018-11-22
BO5oA,26.52,2018-11-22
7kJKA,9.75,2018-11-22
fWWKc,6.63,2018-11-22
WyX3v,10.92,2018-11-22
mXc1D,12.49,2018-11-22
xiWhm,11.35,2018-11-22
Zfzf1,114.82000000000001,2018-11-22
FluGq,26.93,2018-11-22
g~WOY,13.43,2018-11-22
p6a6_,13.950000000000001,2018-11-22
VLtb5,56.11000000000001,2018-11-22
ZMRsv,22.59,2018-11-22
8c_kX,29.389999999999997,2018-11-22
jhrHz,247.18,2018-11-22
JfdLL,13.309999999999999,2018-11-22
7fdYk,69.87,2018-11-22
WD~NW,88.09999999999998,2018-11-22
j4zpI,4.95,2018-11-22
wUKKu,48.01,2018-11-22
xKhUA,10.85,2018-11-22
g_~61,5.2,2018-11-22
a4edx,93.35000000000001,2018-11-22
WA17Q,11.63,2018-11-22
Cq5qL,5.390000000000001,2018-11-22
ezoTr,14.34,2018-11-22
YetOM,41.800000000000004,2018-11-22
XOf7i,24.540000000000003,2018-11-22
gGXni,6.6,2018-11-22
5mT0O,8.8,2018-11-22
8whWr,36.36,2018-11-22
BEuTZ,58.5,2018-11-22
f8HK~,14.830000000000002,2018-11-22
KRMS_,76.50000000000001,2018-11-22
Tcw8T,19.66,2018-11-22
wbZ~v,13.5,2018-11-22
7LOus,15.68,2018-11-22
dpu2_,35.75,2018-11-22
_jwYL,14.7,2018-11-22
3hWk0,13.4,2018-11-22
KrxJC,22.48,2018-11-22
h11yv,36.06,2018-11-22
peCJP,5.46,2018-11-22
dLJdx,17.64,2018-11-22
3SHOw,32.22,2018-11-22
_tDu7,8.329999999999998,2018-11-22
Gg9CW,24.75,2018-11-22
a877C,25.65,2018-11-22
bP6Kr,12.509999999999998,2018-11-22
_3ZEr,92.05,2018-11-22
K8PZV,7.779999999999999,2018-11-22
a~sSL,47.03,2018-11-22
j_JDO,9.34,2018-11-22
PY3oS,12.209999999999997,2018-11-22
LsUSR,26.83,2018-11-22
k2x85,38.5,2018-11-22
Agiuh,2.63,2018-11-22
qziJR,42.65,2018-11-22
iLY23,20.5,2018-11-22
4scKb,13.25,2018-11-22
SqpLu,10.36,2018-11-22
Wi7v0,2.61,2018-11-22
40Q22,2.6399999999999997,2018-11-22
bhCtS,16.07,2018-11-22
Ls0U7,29.97,2018-11-22
n2VQ2,9.68,2018-11-22
ZzNPQ,32.97,2018-11-22
dqHo2,38.03,2018-11-22
z3UWa,48.629999999999995,2018-11-22
f1MbV,29.770000000000003,2018-11-22
QEpUH,8.639999999999999,2018-11-22
3ZiUo,3.55,2018-11-22
VSGyb,18.15,2018-11-22
tRZ5x,36.3,2018-11-22
IiThW,14.870000000000001,2018-11-22
2ZfbA,6.97,2018-11-23
6Q8I8,8.43,2018-11-23
wPukZ,9.2,2018-11-23
Tevhp,4.050000000000001,2018-11-23
sDt5E,11.06,2018-11-23
R_qY8,36.4,2018-11-23
YFApX,18.06,2018-11-23
HL24f,8.89,2018-11-23
BLfs6,16.14,2018-11-23
jlDjS,76.71000000000001,2018-11-23
XIDsK,3.38,2018-11-23
7wEbB,4.17,2018-11-23
n68NO,8.42,2018-11-23
DuyLr,16.689999999999998,2018-11-23
EZR5M,100.32,2018-11-23
6WoVj,22.330000000000002,2018-11-23
F1Rfr,71.91999999999999,2018-11-23
tcKe5,102.64999999999999,2018-11-23
B414R,19.939999999999998,2018-11-23
q0oU7,11.21,2018-11-23
y93Bm,14.89,2018-11-23
orf~J,62.82,2018-11-23
l~V67,55.21000000000001,2018-11-23
c9nhw,23.790000000000003,2018-11-23
g~6vJ,6.95,2018-11-23
WtRRp,42.059999999999995,2018-11-23
9rb3q,2.87,2018-11-23
pB8Yh,73.76,2018-11-23
1ki8w,31.240000000000002,2018-11-23
FDMpz,16.42,2018-11-23
